year,destination_city,destination_district,destination_village,origin_province,origin_city,total_migrants
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Lampung,Lampung Barat,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Lampung,Lampung Selatan,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Lampung,Lampung Utara,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Lampung,Pringsewu,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Lampung,Way Kanan,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Maluku,Kota Ambon,8
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Maluku,Kota Tual,2
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Maluku,Maluku Tenggara,3
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Maluku Utara,Kota Ternate,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Nusa Tenggara Barat,Lombok Utara,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Nusa Tenggara Timur,Alor,2
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Nusa Tenggara Timur,Kota Kupang,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Nusa Tenggara Timur,Sumba Timur,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Papua,Jayapura,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Papua Tengah,Nabire,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Riau,Kampar,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Riau,Kota Pekanbaru,2
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sulawesi Selatan,Bantaeng,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sulawesi Selatan,Gowa,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sulawesi Tengah,Kota Palu,3
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sulawesi Tenggara,Kota Bau Bau,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sulawesi Tenggara,Kota Kendari,2
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sumatera Barat,Agam,3
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sumatera Barat,Dharmasraya,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sumatera Barat,Kepulauan Mentawai,4
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sumatera Barat,Padang Pariaman,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sumatera Barat,Pesisir Selatan,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sumatera Selatan,Banyuasin,6
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sumatera Selatan,Kota Lubuklinggau,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sumatera Selatan,Kota Pagar Alam,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sumatera Selatan,Kota Palembang,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sumatera Selatan,Lahat,3
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sumatera Selatan,Musi Rawas,1
2025,Kota Adm. Jakarta Timur,Kramatjati,Cawang,Sumatera Utara,Dairi,3
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Jawa Timur,Pasuruan,2
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Jawa Timur,Sidoarjo,4
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Jawa Timur,Tuban,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Kalimantan Barat,Ketapang,2
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Kalimantan Barat,Kota Pontianak,4
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Kalimantan Barat,Kubu Raya,5
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Kalimantan Barat,Sanggau,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Kalimantan Selatan,Hulu Sungai Tengah,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Kalimantan Selatan,Kota Banjarmasin,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Kalimantan Timur,Kota Balikpapan,12
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Kalimantan Timur,Kota Samarinda,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Kalimantan Utara,Bulungan,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Kalimantan Utara,Malinau,4
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Kalimantan Utara,Tana Tidung,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Kep. Bangka Belitung,Bangka Barat,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Kepulauan Bangka Belitung,Bangka Selatan,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Kepulauan Riau,Kota Batam,2
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Lampung,Kota Bandar Lampung,9
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Lampung,Lampung Barat,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Lampung,Lampung Selatan,4
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Lampung,Lampung Tengah,3
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Lampung,Lampung Timur,6
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Lampung,Lampung Utara,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Lampung,Pesawaran,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Lampung,Pringsewu,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Lampung,Tanggamus,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Lampung,Tulang Bawang,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Lampung,Way Kanan,4
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Maluku,Kota Ambon,2
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Maluku,Maluku Tengah,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Maluku Utara,Halmahera Tengah,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Maluku Utara,Kota Ternate,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Nusa Tenggara Barat,Bima,2
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Nusa Tenggara Barat,Lombok Barat,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Nusa Tenggara Barat,Lombok Timur,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Nusa Tenggara Timur,Manggarai,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Nusa Tenggara Timur,Nagekeo,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Nusa Tenggara Timur,Sikka,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Papua,Kota Jayapura,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Papua Selatan,Merauke,3
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Papua Tengah,Mimika,4
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Riau,Kampar,3
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Riau,Kuantan Singingi,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Riau,Rokan Hilir,5
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Riau,Rokan Hulu,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Riau,Siak,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sulawesi Selatan,Kota Makassar,6
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sulawesi Selatan,Luwu Utara,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sulawesi Tengah,Kota Palu,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sulawesi Utara,Kota Bitung,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Barat,Agam,7
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Tengah,Wonogiri,9
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Tengah,Wonosobo,3
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Bojonegoro,6
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Jember,2
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Kediri,3
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Kota Kediri,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Kota Madiun,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Kota Malang,2
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Kota Surabaya,4
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Lamongan,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Lumajang,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Madiun,2
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Magetan,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Malang,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Ngawi,11
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Pacitan,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Pamekasan,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Ponorogo,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Sampang,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Sidoarjo,2
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Sumenep,4
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Jawa Timur,Tuban,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kalimantan Barat,Bengkayang,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kalimantan Barat,Kayong Utara,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kalimantan Barat,Kota Pontianak,2
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kalimantan Barat,Kota Singkawang,5
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kalimantan Barat,Kubu Raya,4
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kalimantan Barat,Melawi,2
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kalimantan Barat,Mempawah,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kalimantan Barat,Sanggau,6
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kalimantan Selatan,Kota Banjarmasin,2
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kalimantan Tengah,Kota Palangkaraya,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kalimantan Tengah,Murung Raya,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kalimantan Timur,Kota Balikpapan,4
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kalimantan Timur,Kota Samarinda,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kalimantan Utara,Bulungan,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kalimantan Utara,Kota Tarakan,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kep. Bangka Belitung,Bangka,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kep. Bangka Belitung,Bangka Barat,2
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kep. Bangka Belitung,Bangka Selatan,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kep. Bangka Belitung,Kota Pangkal Pinang,2
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kepulauan Bangka Belitung,Belitung,2
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kepulauan Riau,Kota Batam,14
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Kepulauan Riau,Natuna,1
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Lampung,Kota Bandar Lampung,6
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Lampung,Kota Metro,5
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Lampung,Lampung Barat,6
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Lampung,Lampung Selatan,2
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Lampung,Lampung Tengah,11
2025,Kota Adm. Jakarta Barat,Kalideres,Kalideres,Lampung,Lampung Timur,6
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Tengah,Kota Surakarta,1
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Tengah,Kudus,1
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Tengah,Pemalang,10
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Tengah,Purbalingga,1
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Tengah,Purworejo,1
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Tengah,Semarang,1
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Tengah,Tegal,13
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Tengah,Wonogiri,1
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Tengah,Wonosobo,3
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Timur,Bojonegoro,1
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Timur,Kota Kediri,1
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Timur,Kota Madiun,1
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Timur,Kota Surabaya,1
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Timur,Malang,2
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Timur,Ngawi,1
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Timur,Pacitan,1
2025,Kota Adm. Jakarta Timur,Cipayung,Cilangkap,Jawa Timur,Sumenep,4
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Tengah,Pati,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Tengah,Pekalongan,3
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Tengah,Pemalang,8
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Tengah,Purbalingga,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Tengah,Purworejo,4
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Tengah,Semarang,2
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Tengah,Sragen,5
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Tengah,Sukoharjo,2
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Tengah,Tegal,23
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Tengah,Temanggung,5
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Tengah,Wonogiri,4
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Banyuwangi,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Blitar,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Bojonegoro,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Jember,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Jombang,2
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Kota Madiun,3
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Kota Malang,4
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Kota Mojokerto,2
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Kota Probolinggo,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Kota Surabaya,2
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Lamongan,6
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Lumajang,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Madiun,2
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Malang,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Ngawi,2
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Pacitan,10
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Trenggalek,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Jawa Timur,Tulungagung,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Kalimantan Barat,Bengkayang,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Kalimantan Barat,Kayong Utara,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Kalimantan Barat,Kota Pontianak,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Kalimantan Barat,Sanggau,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Pekayon,Kalimantan Selatan,Balangan,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Tengah,Kota Semarang,8
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Tengah,Kota Tegal,3
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Tengah,Magelang,13
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Tengah,Pati,2
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Tengah,Pekalongan,2
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Tengah,Pemalang,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Tengah,Purbalingga,3
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Tengah,Purworejo,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Tengah,Sragen,4
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Tengah,Sukoharjo,3
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Tengah,Wonogiri,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Bangkalan,3
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Banyuwangi,3
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Blitar,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Bojonegoro,2
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Jember,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Jombang,2
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Kediri,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Kota Surabaya,16
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Lamongan,2
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Lumajang,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Madiun,8
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Magetan,22
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Malang,5
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Mojokerto,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Nganjuk,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Ngawi,9
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Ponorogo,4
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Probolinggo,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Sidoarjo,3
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Jawa Timur,Tulungagung,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Kalimantan Barat,Kota Pontianak,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Kalimantan Barat,Kota Singkawang,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Kalimantan Barat,Kubu Raya,5
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Kalimantan Selatan,Kota Banjarbaru,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Kalimantan Tengah,Kotawaringin Timur,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Kalimantan Timur,Kota Balikpapan,6
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Kalimantan Timur,Paser,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Kalimantan Utara,Kota Tarakan,2
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Kepulauan Riau,Bintan,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Kepulauan Riau,Kota Tanjung Pinang,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Lampung,Kota Bandar Lampung,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Lampung,Lampung Selatan,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Lampung,Lampung Utara,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Lampung,Tanggamus,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Lampung,Tulang Bawang Barat,1
2025,Kota Adm. Jakarta Timur,Makasar,Halim Perdana Kusuma,Lampung,Way Kanan,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Barat,Dharmasraya,3
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Barat,Kota Padang,11
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Barat,Padang Pariaman,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Barat,Pasaman Barat,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Barat,Solok,2
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Barat,Solok Selatan,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Barat,Tanah Datar,5
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Selatan,Banyuasin,2
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Selatan,Kota Palembang,8
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Selatan,Lahat,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Selatan,Muara Enim,4
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Selatan,Ogan Ilir,5
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Selatan,Ogan Komering Ulu,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Selatan,Ogan Komering Ulu Timur,1
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Utara,Asahan,3
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Utara,Batu Bara,2
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Utara,Dairi,5
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Utara,Deli Serdang,2
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Utara,Humbang Hasundutan,2
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Utara,Karo,4
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Utara,Kota Medan,12
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Utara,Kota Pematangsiantar,4
2025,Kota Adm. Jakarta Timur,Ciracas,Cibubur,Sumatera Utara,Kota Tebing Tinggi,3
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Cianjur,14
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Cirebon,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Garut,2
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Indramayu,2
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Karawang,4
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Kota Bandung,14
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Kota Bekasi,32
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Kota Bogor,4
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Kota Cimahi,2
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Kota Cirebon,2
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Kota Depok,37
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Kota Sukabumi,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Majalengka,2
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Pangandaran,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Purwakarta,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Subang,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Sukabumi,4
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Sumedang,1
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Barat,Tasikmalaya,2
2025,Kota Adm. Jakarta Timur,Pasar Rebo,Gedong,Jawa Tengah,Banyumas,2
